scoreNullable,teamId,hasTeamName,submissionDate,score,hasScore
0.00,14052019,True,,0.00,True
0.00,14045059,True,,0.00,True
0.00,14017538,True,,0.00,True
0.00,14067642,True,,0.00,True
0.00,13560000,True,,0.00,True
0.00,14065326,True,,0.00,True
0.00,14066073,True,,0.00,True
0.00,14073993,True,,0.00,True
0.00,13765376,True,,0.00,True
0.00,14074478,True,,0.00,True
0.00,13568320,True,,0.00,True
0.00,14077902,True,,0.00,True
0.00,13910330,True,,0.00,True
0.00,13951459,True,,0.00,True
0.00,14027707,True,,0.00,True
0.00,14034353,True,,0.00,True
0.00,14074118,True,,0.00,True
0.00,13993064,True,,0.00,True
0.00,14035038,True,,0.00,True
0.00,14088742,True,,0.00,True
0.00,13565267,True,,0.00,True
0.00,13838182,True,,0.00,True
0.00,13895409,True,,0.00,True
0.00,14102538,True,,0.00,True
0.00,13575448,True,,0.00,True
0.00,14048290,True,,0.00,True
0.00,13706616,True,,0.00,True
0.00,13765290,True,,0.00,True
0.00,14104811,True,,0.00,True
0.00,14095969,True,,0.00,True
0.00,14106068,True,,0.00,True
0.00,13561656,True,,0.00,True
0.00,14105034,True,,0.00,True
0.00,14032356,True,,0.00,True
0.00,14112760,True,,0.00,True
0.00,14007348,True,,0.00,True
0.00,13564731,True,,0.00,True
0.00,14107547,True,,0.00,True
0.00,13837310,True,,0.00,True
0.00,14117450,True,,0.00,True
0.00,14120517,True,,0.00,True
0.00,13992150,True,,0.00,True
0.00,13833985,True,,0.00,True
0.00,14122895,True,,0.00,True
0.00,14121840,True,,0.00,True
0.00,14113847,True,,0.00,True
0.00,14126592,True,,0.00,True
0.00,14129778,True,,0.00,True
0.00,14131700,True,,0.00,True
0.00,13993191,True,,0.00,True
0.00,14093254,True,,0.00,True
0.00,14133746,True,,0.00,True
0.00,14056045,True,,0.00,True
0.00,14135738,True,,0.00,True
0.00,14133212,True,,0.00,True
0.00,13607768,True,,0.00,True
0.00,14094418,True,,0.00,True
0.00,14119903,True,,0.00,True
0.00,14140214,True,,0.00,True
0.00,13951873,True,,0.00,True
0.00,14152450,True,,0.00,True
0.00,14153958,True,,0.00,True
0.00,14141251,True,,0.00,True
0.00,14145568,True,,0.00,True
0.00,14125621,True,,0.00,True
0.00,14053351,True,,0.00,True
0.00,13843236,True,,0.00,True
0.00,14076925,True,,0.00,True
0.00,14064975,True,,0.00,True
0.00,13856670,True,,0.00,True
0.00,14168529,True,,0.00,True
0.00,14155217,True,,0.00,True
0.00,14168753,True,,0.00,True
0.00,14165346,True,,0.00,True
0.00,14157730,True,,0.00,True
0.00,14111154,True,,0.00,True
0.00,13573022,True,,0.00,True
0.00,14167547,True,,0.00,True
0.00,14169830,True,,0.00,True
0.00,14168615,True,,0.00,True
0.00,14199240,True,,0.00,True
0.00,13623608,True,,0.00,True
0.00,14136491,True,,0.00,True
0.00,14176079,True,,0.00,True
0.00,14092487,True,,0.00,True
0.00,14075870,True,,0.00,True
0.00,14206553,True,,0.00,True
0.00,14157643,True,,0.00,True
0.00,14079995,True,,0.00,True
0.00,13667288,True,,0.00,True
0.00,14175530,True,,0.00,True
0.00,14202973,True,,0.00,True
0.00,14203400,True,,0.00,True
0.00,14208579,True,,0.00,True
0.00,14213399,True,,0.00,True
0.00,13890804,True,,0.00,True
0.00,13987473,True,,0.00,True
0.00,14223150,True,,0.00,True
0.00,14130980,True,,0.00,True
0.00,14226632,True,,0.00,True
0.00,14221400,True,,0.00,True
0.00,13559054,True,,0.00,True
0.00,13706101,True,,0.00,True
0.00,14038856,True,,0.00,True
0.00,14230894,True,,0.00,True
0.00,14233249,True,,0.00,True
0.00,14224326,True,,0.00,True
0.00,13657800,True,,0.00,True
0.00,13566139,True,,0.00,True
0.00,14208435,True,,0.00,True
0.00,13559105,True,,0.00,True
0.00,14123451,True,,0.00,True
0.00,14239080,True,,0.00,True
0.00,14238416,True,,0.00,True
0.00,14202319,True,,0.00,True
0.00,13569130,True,,0.00,True
0.00,14243008,True,,0.00,True
0.00,14231088,True,,0.00,True
0.00,14244070,True,,0.00,True
0.00,14248472,True,,0.00,True
0.00,14250755,True,,0.00,True
0.00,14251496,True,,0.00,True
0.00,14153407,True,,0.00,True
0.00,14220455,True,,0.00,True
0.00,14252770,True,,0.00,True
0.00,14253509,True,,0.00,True
0.00,13660964,True,,0.00,True
0.00,14215321,True,,0.00,True
0.00,14071349,True,,0.00,True
0.00,13565793,True,,0.00,True
0.00,14221517,True,,0.00,True
0.00,13932594,True,,0.00,True
0.00,14201117,True,,0.00,True
0.00,14233340,True,,0.00,True
0.00,13652564,True,,0.00,True
0.00,13689450,True,,0.00,True
0.00,13897735,True,,0.00,True
0.00,14264778,True,,0.00,True
0.00,14240789,True,,0.00,True
0.00,14269307,True,,0.00,True
0.00,14044744,True,,0.00,True
0.00,14271238,True,,0.00,True
0.00,14166272,True,,0.00,True
0.00,14042484,True,,0.00,True
0.00,13562071,True,,0.00,True
0.00,14216879,True,,0.00,True
0.00,14251596,True,,0.00,True
0.00,14279545,True,,0.00,True
0.00,14223717,True,,0.00,True
0.00,13984985,True,,0.00,True
0.00,13838831,True,,0.00,True
0.00,14036256,True,,0.00,True
0.00,14254125,True,,0.00,True
0.00,14248451,True,,0.00,True
0.00,14067301,True,,0.00,True
0.00,14290694,True,,0.00,True
0.00,14246107,True,,0.00,True
0.00,14289215,True,,0.00,True
0.00,14276491,True,,0.00,True
0.00,14285545,True,,0.00,True
0.00,13603492,True,,0.00,True
0.00,14295248,True,,0.00,True
0.00,14265840,True,,0.00,True
0.00,14096248,True,,0.00,True
0.00,14295381,True,,0.00,True
0.00,14279711,True,,0.00,True
0.00,14213574,True,,0.00,True
0.00,14281058,True,,0.00,True
0.00,14302526,True,,0.00,True
0.00,14300061,True,,0.00,True
0.00,13570548,True,,0.00,True
0.00,14221477,True,,0.00,True
0.00,14307158,True,,0.00,True
0.00,13608048,True,,0.00,True
0.00,14309390,True,,0.00,True
0.00,14296569,True,,0.00,True
0.00,14297944,True,,0.00,True
0.00,14237079,True,,0.00,True
0.00,14266807,True,,0.00,True
0.00,13663390,True,,0.00,True
0.00,14318447,True,,0.00,True
0.00,14253881,True,,0.00,True
0.00,13559115,True,,0.00,True
0.00,14253403,True,,0.00,True
0.00,14024765,True,,0.00,True
0.00,14322546,True,,0.00,True
0.00,14308215,True,,0.00,True
0.00,14311674,True,,0.00,True
0.00,14325542,True,,0.00,True
0.00,14327262,True,,0.00,True
0.00,13917816,True,,0.00,True
0.00,13940227,True,,0.00,True
0.00,14185603,True,,0.00,True
0.00,13560072,True,,0.00,True
0.00,14333547,True,,0.00,True
0.00,13708613,True,,0.00,True
0.00,14330155,True,,0.00,True
0.00,14334423,True,,0.00,True
0.00,14337809,True,,0.00,True
0.00,14334745,True,,0.00,True
0.00,14336868,True,,0.00,True
0.00,14332424,True,,0.00,True
0.00,14258242,True,,0.00,True
0.00,14341280,True,,0.00,True
0.00,13567662,True,,0.00,True
0.00,14317435,True,,0.00,True
0.00,13559013,True,,0.00,True
0.00,14341613,True,,0.00,True
0.00,14344619,True,,0.00,True
0.00,14338190,True,,0.00,True
0.00,14347062,True,,0.00,True
0.00,13728491,True,,0.00,True
0.00,14006241,True,,0.00,True
0.00,14187193,True,,0.00,True
0.00,14270792,True,,0.00,True
0.00,14255462,True,,0.00,True
0.00,14255244,True,,0.00,True
0.00,14343727,True,,0.00,True
0.00,14334882,True,,0.00,True
0.00,14361089,True,,0.00,True
0.00,14196329,True,,0.00,True
0.00,14360485,True,,0.00,True
0.00,14362700,True,,0.00,True
0.00,14362923,True,,0.00,True
0.00,13815446,True,,0.00,True
0.00,14363912,True,,0.00,True
0.00,14356388,True,,0.00,True
0.00,14370210,True,,0.00,True
0.00,13693988,True,,0.00,True
0.00,14049392,True,,0.00,True
0.00,14009934,True,,0.00,True
0.00,14375460,True,,0.00,True
0.00,14293565,True,,0.00,True
0.00,14377129,True,,0.00,True
0.00,14338101,True,,0.00,True
0.00,14070400,True,,0.00,True
0.00,14168532,True,,0.00,True
0.00,14354195,True,,0.00,True
0.00,14389708,True,,0.00,True
0.00,14389820,True,,0.00,True
0.00,14296366,True,,0.00,True
0.00,13562560,True,,0.00,True
0.00,14398382,True,,0.00,True
0.00,14374054,True,,0.00,True
0.00,14398115,True,,0.00,True
0.00,14400973,True,,0.00,True
0.00,14306504,True,,0.00,True
0.00,14405879,True,,0.00,True
0.00,14202223,True,,0.00,True
0.00,13989316,True,,0.00,True
0.00,14296834,True,,0.00,True
0.00,14410951,True,,0.00,True
0.00,14406225,True,,0.00,True
0.00,14396672,True,,0.00,True
0.00,14198264,True,,0.00,True
0.00,14420192,True,,0.00,True
0.00,14003748,True,,0.00,True
0.00,14419812,True,,0.00,True
0.00,14416152,True,,0.00,True
0.00,13569091,True,,0.00,True
0.00,13955482,True,,0.00,True
0.00,14428805,True,,0.00,True
0.00,14429169,True,,0.00,True
0.00,14230580,True,,0.00,True
0.00,14420257,True,,0.00,True
0.00,13862279,True,,0.00,True
0.00,14015669,True,,0.00,True
0.00,14402699,True,,0.00,True
0.00,14402186,True,,0.00,True
0.00,14346075,True,,0.00,True
0.00,14439745,True,,0.00,True
0.00,14334027,True,,0.00,True
0.00,14439970,True,,0.00,True
0.00,14443408,True,,0.00,True
0.00,14325626,True,,0.00,True
0.00,14326810,True,,0.00,True
0.00,13586830,True,,0.00,True
0.00,13561397,True,,0.00,True
0.00,14268979,True,,0.00,True
0.00,14219706,True,,0.00,True
0.00,14420098,True,,0.00,True
0.00,13888762,True,,0.00,True
0.00,14454476,True,,0.00,True
0.00,14457224,True,,0.00,True
0.00,14122626,True,,0.00,True
0.00,14425281,True,,0.00,True
0.00,14466223,True,,0.00,True
0.00,14461624,True,,0.00,True
0.00,14466859,True,,0.00,True
0.00,14406067,True,,0.00,True
0.00,13737285,True,,0.00,True
0.00,14463786,True,,0.00,True
0.00,14415702,True,,0.00,True
0.00,14291214,True,,0.00,True
0.00,13948955,True,,0.00,True
0.00,14405373,True,,0.00,True
0.00,14449359,True,,0.00,True
0.00,13881698,True,,0.00,True
0.00,13629917,True,,0.00,True
0.00,14322473,True,,0.00,True
0.00,14311174,True,,0.00,True
0.00,14458556,True,,0.00,True
0.00,14471702,True,,0.00,True
0.00,14466024,True,,0.00,True
0.00,14475292,True,,0.00,True
0.00,14370202,True,,0.00,True
0.00,14476868,True,,0.00,True
0.00,14247639,True,,0.00,True
0.00,14485755,True,,0.00,True
0.00,14258518,True,,0.00,True
0.00,14488522,True,,0.00,True
0.00,13847642,True,,0.00,True
0.00,14489399,True,,0.00,True
0.00,13596008,True,,0.00,True
0.00,13579802,True,,0.00,True
0.00,14493942,True,,0.00,True
0.00,14468153,True,,0.00,True
0.00,14445433,True,,0.00,True
0.00,14494884,True,,0.00,True
0.00,14496144,True,,0.00,True
0.00,13750513,True,,0.00,True
0.00,13916538,True,,0.00,True
0.00,14489889,True,,0.00,True
0.00,14501918,True,,0.00,True
0.00,14501501,True,,0.00,True
0.00,14500953,True,,0.00,True
0.00,14503551,True,,0.00,True
0.00,14385158,True,,0.00,True
0.00,14289129,True,,0.00,True
0.00,14500072,True,,0.00,True
0.00,14505056,True,,0.00,True
0.00,14505677,True,,0.00,True
0.00,13688917,True,,0.00,True
0.00,13867442,True,,0.00,True
0.00,14511147,True,,0.00,True
0.00,13900515,True,,0.00,True
0.00,14516207,True,,0.00,True
0.00,14377536,True,,0.00,True
0.00,14515555,True,,0.00,True
0.00,14518109,True,,0.00,True
0.00,13934668,True,,0.00,True
0.00,14457891,True,,0.00,True
0.00,14517534,True,,0.00,True
0.00,13741732,True,,0.00,True
0.00,14518748,True,,0.00,True
0.00,14522875,True,,0.00,True
0.00,14523504,True,,0.00,True
0.00,14124039,True,,0.00,True
0.00,14313642,True,,0.00,True
0.00,14527284,True,,0.00,True
0.00,14527039,True,,0.00,True
0.00,14459428,True,,0.00,True
0.00,14155881,True,,0.00,True
0.00,14228147,True,,0.00,True
0.00,14530679,True,,0.00,True
0.00,14403792,True,,0.00,True
0.00,14537818,True,,0.00,True
0.00,13708082,True,,0.00,True
0.00,14528894,True,,0.00,True
0.00,14539674,True,,0.00,True
0.00,14539954,True,,0.00,True
0.00,14541180,True,,0.00,True
0.00,13830289,True,,0.00,True
0.00,13573693,True,,0.00,True
0.00,14463611,True,,0.00,True
0.00,14538606,True,,0.00,True
0.00,14343099,True,,0.00,True
0.00,13856335,True,,0.00,True
0.00,14070205,True,,0.00,True
0.00,14405753,True,,0.00,True
0.00,14551833,True,,0.00,True
0.00,13742545,True,,0.00,True
0.00,14009532,True,,0.00,True
0.00,14530084,True,,0.00,True
0.00,14552777,True,,0.00,True
0.00,14533785,True,,0.00,True
0.00,13661630,True,,0.00,True
0.00,14554231,True,,0.00,True
0.00,14520820,True,,0.00,True
0.00,14370533,True,,0.00,True
0.00,14532859,True,,0.00,True
0.00,14546822,True,,0.00,True
0.00,14521725,True,,0.00,True
0.00,14509459,True,,0.00,True
0.00,14557756,True,,0.00,True
0.00,14420518,True,,0.00,True
0.00,14121627,True,,0.00,True
0.00,14536257,True,,0.00,True
0.00,14510791,True,,0.00,True
0.00,14498062,True,,0.00,True
0.00,13562580,True,,0.00,True
0.00,14441989,True,,0.00,True
0.00,14340843,True,,0.00,True
0.00,14332682,True,,0.00,True
0.00,14444171,True,,0.00,True
0.00,14436584,True,,0.00,True
0.00,14561778,True,,0.00,True
0.00,14478392,True,,0.00,True
0.00,14494098,True,,0.00,True
0.00,14566525,True,,0.00,True
0.00,14567380,True,,0.00,True
0.00,14552167,True,,0.00,True
0.00,13589254,True,,0.00,True
0.00,13606075,True,,0.00,True
0.00,14559922,True,,0.00,True
0.00,13559151,True,,0.00,True
0.00,14565420,True,,0.00,True
0.00,14495088,True,,0.00,True
0.00,14561576,True,,0.00,True
0.00,14553183,True,,0.00,True
0.00,14558779,True,,0.00,True
0.00,14565295,True,,0.00,True
0.00,14577558,True,,0.00,True
0.00,14581624,True,,0.00,True
0.00,14571622,True,,0.00,True
0.00,14516174,True,,0.00,True
0.00,14583768,True,,0.00,True
0.00,14562347,True,,0.00,True
0.00,13603315,True,,0.00,True
0.00,14588229,True,,0.00,True
0.00,13772568,True,,0.00,True
0.00,14441657,True,,0.00,True
0.00,14545640,True,,0.00,True
0.00,13562618,True,,0.00,True
0.00,14591576,True,,0.00,True
0.00,14592438,True,,0.00,True
0.00,14577090,True,,0.00,True
0.00,13844259,True,,0.00,True
0.00,14594139,True,,0.00,True
0.00,14444151,True,,0.00,True
0.00,13652104,True,,0.00,True
0.00,13588270,True,,0.00,True
0.00,14595042,True,,0.00,True
